src_gene,tgt_gene,ratio,name,gw_dist,num_ga,num_gb,ligand,receptor,weight
TCF7L1,ACP1,0.0019472479165073043,Adherens junction,133733.7760623301,64,67,,,0.7247005471484201
WASF2,ACTG1,0.03209233866688943,Adherens junction,133733.7760623301,64,67,,,0.7247005471484201
TGFBR2,PTPN6,0.03220988437878956,Adherens junction,133733.7760623301,64,67,,,0.7247005471484201
SMAD3,TCF7L1,0.0047193875075506875,Adherens junction,133733.7760623301,64,67,,,0.7247005471484201
CTNNB1,CTNNA1,0.020210574664847512,Adherens junction,133733.7760623301,64,67,,,0.7247005471484201
RAC3,WASL,0.0009167890267645722,Adherens junction,133733.7760623301,64,67,,,0.7247005471484201
PTPRM,SSX2IP,0.006917158234689051,Adherens junction,133733.7760623301,64,67,,,0.7247005471484201
BAIAP2,SMAD3,0.007415247367362282,Adherens junction,133733.7760623301,64,67,,,0.7247005471484201
YES1,FYN,0.014374746896797097,Adherens junction,133733.7760623301,64,67,,,0.7247005471484201
NECTIN3,AFDN,0.006549461759269091,Adherens junction,133733.7760623301,64,67,,,0.7247005471484201
ACTG1,ACTN4,0.11571085443209302,Adherens junction,133733.7760623301,64,67,,,0.7247005471484201
PTPN1,PARD3,0.004203270563657528,Adherens junction,133733.7760623301,64,67,,,0.7247005471484201
SRC,MAPK1,0.000906268423116058,Adherens junction,133733.7760623301,64,67,,,0.7247005471484201
CTNND1,MAP3K7,0.015452308335994671,Adherens junction,133733.7760623301,64,67,,,0.7247005471484201
CSNK2B,ACTB,0.034195309993743817,Adherens junction,133733.7760623301,64,67,,,0.7247005471484201
CSNK2A3,CTNNA3,0.00046133905973322613,Adherens junction,133733.7760623301,64,67,,,0.7247005471484201
CACNA2D2,CAMK2A,2.5666433940718604e-16,Adrenergic signaling in cardiomyocytes,136700.15649535647,100,132,,,0.7085572041208655
CACNA2D2,CACNA2D3,8.649089506157864e-05,Adrenergic signaling in cardiomyocytes,136700.15649535647,100,132,,,0.7085572041208655
ATP1A2,CALML6,0.00011845123139866517,Adrenergic signaling in cardiomyocytes,136700.15649535647,100,132,,,0.7085572041208655
ATP1A2,PPP2R2D,3.51503818855437e-16,Adrenergic signaling in cardiomyocytes,136700.15649535647,100,132,,,0.7085572041208655
KCNQ1,PPP2R2C,1.7312915120658994e-16,Adrenergic signaling in cardiomyocytes,136700.15649535647,100,132,,,0.7085572041208655
KCNQ1,MAPK14,0.0002814808228649396,Adrenergic signaling in cardiomyocytes,136700.15649535647,100,132,,,0.7085572041208655
KCNQ1,CACNB2,6.621549592691091e-16,Adrenergic signaling in cardiomyocytes,136700.15649535647,100,132,,,0.7085572041208655
ATP2B4,CREB3L1,0.006718908456050279,Adrenergic signaling in cardiomyocytes,136700.15649535647,100,132,,,0.7085572041208655
GNAI3,AKT1,0.01367927694511991,Adrenergic signaling in cardiomyocytes,136700.15649535647,100,132,,,0.7085572041208655
PPP2R5A,PPP2R3C,0.008239681344196515,Adrenergic signaling in cardiomyocytes,136700.15649535647,100,132,,,0.7085572041208655
CACNB1,TNNT2,0.00019513400783465414,Adrenergic signaling in cardiomyocytes,136700.15649535647,100,132,,,0.7085572041208655
PPP2R5B,PPP2R3B,0.0047891658071048185,Adrenergic signaling in cardiomyocytes,136700.15649535647,100,132,,,0.7085572041208655
ATP1B3,CREB3,0.0374338190350107,Adrenergic signaling in cardiomyocytes,136700.15649535647,100,132,,,0.7085572041208655
ATP2B1,SLC9A1,0.01159108269307574,Adrenergic signaling in cardiomyocytes,136700.15649535647,100,132,,,0.7085572041208655
PRKACA,CACNB3,0.0034148036260376715,Adrenergic signaling in cardiomyocytes,136700.15649535647,100,132,,,0.7085572041208655
PPP2R3A,RAPGEF3,5.267584978493587e-05,Adrenergic signaling in cardiomyocytes,136700.15649535647,100,132,,,0.7085572041208655
PPP2R3A,RAPGEF4,0.0009195487490580083,Adrenergic signaling in cardiomyocytes,136700.15649535647,100,132,,,0.7085572041208655
PPP2R3A,CACNA1F,0.0007243082370593465,Adrenergic signaling in cardiomyocytes,136700.15649535647,100,132,,,0.7085572041208655
PPP2R2C,CACNA2D3,0.00029456474678318844,Adrenergic signaling in cardiomyocytes,136700.15649535647,100,132,,,0.7085572041208655
PPP2R2C,PPP2R2D,8.741443059277694e-16,Adrenergic signaling in cardiomyocytes,136700.15649535647,100,132,,,0.7085572041208655
PPP2R5C,PPP2R3A,0.016932920646890916,Adrenergic signaling in cardiomyocytes,136700.15649535647,100,132,,,0.7085572041208655
RAPGEF3,ATP1B1,0.0016698541058113969,Adrenergic signaling in cardiomyocytes,136700.15649535647,100,132,,,0.7085572041208655
GNAS,ADCY7,0.05603495706106345,Adrenergic signaling in cardiomyocytes,136700.15649535647,100,132,,,0.7085572041208655
SLC9A1,ADCY9,0.0015861437226090426,Adrenergic signaling in cardiomyocytes,136700.15649535647,100,132,,,0.7085572041208655
RAPGEF4,CACNA1D,0.0011603602837044573,Adrenergic signaling in cardiomyocytes,136700.15649535647,100,132,,,0.7085572041208655
PPP2R3C,ATF6B,0.010918097377099428,Adrenergic signaling in cardiomyocytes,136700.15649535647,100,132,,,0.7085572041208655
CREM,ATF4,0.027598817765101473,Adrenergic signaling in cardiomyocytes,136700.15649535647,100,132,,,0.7085572041208655
MAPK1,SLC9A1,0.011042411673197208,Adrenergic signaling in cardiomyocytes,136700.15649535647,100,132,,,0.7085572041208655
RPS6KA5,CALML4,0.0005189203420288139,Adrenergic signaling in cardiomyocytes,136700.15649535647,100,132,,,0.7085572041208655
PLCB4,ATP2A3,0.0020552498101325104,Adrenergic signaling in cardiomyocytes,136700.15649535647,100,132,,,0.7085572041208655
CACNA1F,ATP1A3,0.0001384359087699872,Adrenergic signaling in cardiomyocytes,136700.15649535647,100,132,,,0.7085572041208655
MAPK3,RPS6KA5,0.015460758788986709,Adrenergic signaling in cardiomyocytes,136700.15649535647,100,132,,,0.7085572041208655
PPP2CB,BCL2,0.011979131367048286,Adrenergic signaling in cardiomyocytes,136700.15649535647,100,132,,,0.7085572041208655
AKT2,AGTR1,0.0042502799805688146,Adrenergic signaling in cardiomyocytes,136700.15649535647,100,132,,,0.7085572041208655
PPP2R1A,PRKCA,0.02825635926810932,Adrenergic signaling in cardiomyocytes,136700.15649535647,100,132,,,0.7085572041208655
SCN1B,CACNA2D3,0.00017656594127063552,Adrenergic signaling in cardiomyocytes,136700.15649535647,100,132,,,0.7085572041208655
SCN1B,PPP2R2D,5.239552547594098e-16,Adrenergic signaling in cardiomyocytes,136700.15649535647,100,132,,,0.7085572041208655
SCN1B,RYR2,0.0006818441102128592,Adrenergic signaling in cardiomyocytes,136700.15649535647,100,132,,,0.7085572041208655
PIK3CG,SLC8A1,0.0004844270653312705,Adrenergic signaling in cardiomyocytes,136700.15649535647,100,132,,,0.7085572041208655
CREB3,AKT3,0.00905360175027505,Adrenergic signaling in cardiomyocytes,136700.15649535647,100,132,,,0.7085572041208655
MAPK14,MAPK1,0.0045734760330477815,Adrenergic signaling in cardiomyocytes,136700.15649535647,100,132,,,0.7085572041208655
PPP2R5D,AGT,0.0003079660433564924,Adrenergic signaling in cardiomyocytes,136700.15649535647,100,132,,,0.7085572041208655
PPP2R5D,FXYD2,0.0014235324245550959,Adrenergic signaling in cardiomyocytes,136700.15649535647,100,132,,,0.7085572041208655
PPP2CA,AKT2,0.018439103083605284,Adrenergic signaling in cardiomyocytes,136700.15649535647,100,132,,,0.7085572041208655
GNAI2,MAPK3,0.03238081693115994,Adrenergic signaling in cardiomyocytes,136700.15649535647,100,132,,,0.7085572041208655
ATF2,ADCY5,0.00540438772021215,Adrenergic signaling in cardiomyocytes,136700.15649535647,100,132,,,0.7085572041208655
AKT3,CREB3L4,0.005254557427268004,Adrenergic signaling in cardiomyocytes,136700.15649535647,100,132,,,0.7085572041208655
TNNT2,CACNA2D3,0.00015105740812713055,Adrenergic signaling in cardiomyocytes,136700.15649535647,100,132,,,0.7085572041208655
TNNT2,PPP2R2D,4.482680097631208e-16,Adrenergic signaling in cardiomyocytes,136700.15649535647,100,132,,,0.7085572041208655
CREB1,PRKACA,0.007572827750881018,Adrenergic signaling in cardiomyocytes,136700.15649535647,100,132,,,0.7085572041208655
ADCY7,CACNA2D3,0.00033139974792951575,Adrenergic signaling in cardiomyocytes,136700.15649535647,100,132,,,0.7085572041208655
ADCY7,PPP2R2D,9.834462299338715e-16,Adrenergic signaling in cardiomyocytes,136700.15649535647,100,132,,,0.7085572041208655
GNAI1,PPP2R1A,0.0045003335680119235,Adrenergic signaling in cardiomyocytes,136700.15649535647,100,132,,,0.7085572041208655
ATF4,PPP2R2A,0.024120937476802523,Adrenergic signaling in cardiomyocytes,136700.15649535647,100,132,,,0.7085572041208655
CALML4,ADRB2,0.00033135802461822144,Adrenergic signaling in cardiomyocytes,136700.15649535647,100,132,,,0.7085572041208655
ATP1B2,CACNA2D3,4.606727997866163e-05,Adrenergic signaling in cardiomyocytes,136700.15649535647,100,132,,,0.7085572041208655
ATP1B2,CALML6,2.699344251896634e-05,Adrenergic signaling in cardiomyocytes,136700.15649535647,100,132,,,0.7085572041208655
ATP1B2,PPP2R2D,2.008366942099659e-18,Adrenergic signaling in cardiomyocytes,136700.15649535647,100,132,,,0.7085572041208655
ADCY4,PRKACB,0.012259380511906412,Adrenergic signaling in cardiomyocytes,136700.15649535647,100,132,,,0.7085572041208655
AGT,MAPK14,0.00016020061151908224,Adrenergic signaling in cardiomyocytes,136700.15649535647,100,132,,,0.7085572041208655
AGT,PPP2R2D,4.754037304799135e-16,Adrenergic signaling in cardiomyocytes,136700.15649535647,100,132,,,0.7085572041208655
PPP2R1B,PPP2R5D,0.0031739470608128486,Adrenergic signaling in cardiomyocytes,136700.15649535647,100,132,,,0.7085572041208655
FXYD2,MAPK14,0.0023850576575821735,Adrenergic signaling in cardiomyocytes,136700.15649535647,100,132,,,0.7085572041208655
FXYD2,PPP2R2D,7.0777333171887815e-15,Adrenergic signaling in cardiomyocytes,136700.15649535647,100,132,,,0.7085572041208655
ADCY3,MAPK12,0.0011188320034546842,Adrenergic signaling in cardiomyocytes,136700.15649535647,100,132,,,0.7085572041208655
TPM1,ATP1A2,0.0009135615715897017,Adrenergic signaling in cardiomyocytes,136700.15649535647,100,132,,,0.7085572041208655
TPM1,CACNG4,0.00020147005826410768,Adrenergic signaling in cardiomyocytes,136700.15649535647,100,132,,,0.7085572041208655
TPM1,CREB5,0.026863820066626205,Adrenergic signaling in cardiomyocytes,136700.15649535647,100,132,,,0.7085572041208655
TPM1,MAPK11,0.0002475674561749193,Adrenergic signaling in cardiomyocytes,136700.15649535647,100,132,,,0.7085572041208655
AKT1,PPP2R5B,0.0038764945866885748,Adrenergic signaling in cardiomyocytes,136700.15649535647,100,132,,,0.7085572041208655
PRKACB,CREM,0.0016906620748228034,Adrenergic signaling in cardiomyocytes,136700.15649535647,100,132,,,0.7085572041208655
ATP1B1,PPP2R2C,8.160283687218712e-05,Adrenergic signaling in cardiomyocytes,136700.15649535647,100,132,,,0.7085572041208655
ATP1B1,CACNG8,0.00029456007368000635,Adrenergic signaling in cardiomyocytes,136700.15649535647,100,132,,,0.7085572041208655
TPM3,CAMK2G,0.041776544630356204,Adrenergic signaling in cardiomyocytes,136700.15649535647,100,132,,,0.7085572041208655
CREB3L4,PPP2R5C,0.0010586880800136419,Adrenergic signaling in cardiomyocytes,136700.15649535647,100,132,,,0.7085572041208655
CALM2,ATP2B1,2.7180439083320584e-13,Adrenergic signaling in cardiomyocytes,136700.15649535647,100,132,,,0.7085572041208655
CALM2,GNAS,0.09159600253646699,Adrenergic signaling in cardiomyocytes,136700.15649535647,100,132,,,0.7085572041208655
AGTR1,ATP1B4,4.998285899862374e-16,Adrenergic signaling in cardiomyocytes,136700.15649535647,100,132,,,0.7085572041208655
AGTR1,ADCY8,9.759100357687681e-17,Adrenergic signaling in cardiomyocytes,136700.15649535647,100,132,,,0.7085572041208655
AGTR1,CACNA2D3,0.00020131802999457464,Adrenergic signaling in cardiomyocytes,136700.15649535647,100,132,,,0.7085572041208655
CAMK2D,ADCY2,0.0017486739886783727,Adrenergic signaling in cardiomyocytes,136700.15649535647,100,132,,,0.7085572041208655
CAMK2D,MYL4,0.002703372829099133,Adrenergic signaling in cardiomyocytes,136700.15649535647,100,132,,,0.7085572041208655
CREB5,ATP2B4,0.00935934111151296,Adrenergic signaling in cardiomyocytes,136700.15649535647,100,132,,,0.7085572041208655
CAMK2G,ATP2B3,0.00042140586199485133,Adrenergic signaling in cardiomyocytes,136700.15649535647,100,132,,,0.7085572041208655
CAMK2G,SCN1B,0.0026916760545347925,Adrenergic signaling in cardiomyocytes,136700.15649535647,100,132,,,0.7085572041208655
PLCB3,CACNA2D4,0.0006112617938067307,Adrenergic signaling in cardiomyocytes,136700.15649535647,100,132,,,0.7085572041208655
CACNA2D4,KCNQ1,0.000273601517578528,Adrenergic signaling in cardiomyocytes,136700.15649535647,100,132,,,0.7085572041208655
CACNA2D1,MAPK14,0.00032145805607629595,Adrenergic signaling in cardiomyocytes,136700.15649535647,100,132,,,0.7085572041208655
CACNA2D1,ADCY8,4.3989144862277224e-16,Adrenergic signaling in cardiomyocytes,136700.15649535647,100,132,,,0.7085572041208655
CACNA2D1,PPP2R2D,3.685585244457989e-17,Adrenergic signaling in cardiomyocytes,136700.15649535647,100,132,,,0.7085572041208655
CACNA2D1,PIK3R6,4.771657902667182e-16,Adrenergic signaling in cardiomyocytes,136700.15649535647,100,132,,,0.7085572041208655
PPP2R5E,PPP2CB,0.009063577095401409,Adrenergic signaling in cardiomyocytes,136700.15649535647,100,132,,,0.7085572041208655
PRKCA,PPP1CA,0.00625458024260493,Adrenergic signaling in cardiomyocytes,136700.15649535647,100,132,,,0.7085572041208655
GNAQ,PLCB3,0.010042359208449621,Adrenergic signaling in cardiomyocytes,136700.15649535647,100,132,,,0.7085572041208655
MAPK13,TPM2,0.0005141801875750007,Adrenergic signaling in cardiomyocytes,136700.15649535647,100,132,,,0.7085572041208655
CACNA1D,ADCY8,2.8904557656623584e-16,Adrenergic signaling in cardiomyocytes,136700.15649535647,100,132,,,0.7085572041208655
CACNA1D,CACNA2D3,9.740339240391276e-05,Adrenergic signaling in cardiomyocytes,136700.15649535647,100,132,,,0.7085572041208655
CREB3L1,ADCY4,0.0009871523200120286,Adrenergic signaling in cardiomyocytes,136700.15649535647,100,132,,,0.7085572041208655
CALM3,ATP1A4,0.030055096365468537,Adrenergic signaling in cardiomyocytes,136700.15649535647,100,132,,,0.7085572041208655
MYL3,PLN,0.00015188532460374003,Adrenergic signaling in cardiomyocytes,136700.15649535647,100,132,,,0.7085572041208655
ADCY9,TNNI3,0.0004741209697829757,Adrenergic signaling in cardiomyocytes,136700.15649535647,100,132,,,0.7085572041208655
ATP1A1,TNNC1,0.017951633992862544,Adrenergic signaling in cardiomyocytes,136700.15649535647,100,132,,,0.7085572041208655
ADCY1,PPP1CC,0.0015280851853351524,Adrenergic signaling in cardiomyocytes,136700.15649535647,100,132,,,0.7085572041208655
PPP2R3B,PPP2CA,0.0005657200971566942,Adrenergic signaling in cardiomyocytes,136700.15649535647,100,132,,,0.7085572041208655
TPM4,ADRB1,0.08399535168303612,Adrenergic signaling in cardiomyocytes,136700.15649535647,100,132,,,0.7085572041208655
CACNB3,PLCB1,0.0009552409059950622,Adrenergic signaling in cardiomyocytes,136700.15649535647,100,132,,,0.7085572041208655
ADRB2,MAPK14,0.002217103627434601,Adrenergic signaling in cardiomyocytes,136700.15649535647,100,132,,,0.7085572041208655
ADRB2,PPP2R2D,6.579368592256197e-15,Adrenergic signaling in cardiomyocytes,136700.15649535647,100,132,,,0.7085572041208655
CALML6,CACNA2D3,7.306072249741317e-05,Adrenergic signaling in cardiomyocytes,136700.15649535647,100,132,,,0.7085572041208655
CALML6,CALML6,2.168011253072423e-16,Adrenergic signaling in cardiomyocytes,136700.15649535647,100,132,,,0.7085572041208655
BCL2,GNAI1,0.002057504794571482,Adrenergic signaling in cardiomyocytes,136700.15649535647,100,132,,,0.7085572041208655
PPP1CA,CREB3L2,0.03211116315501863,Adrenergic signaling in cardiomyocytes,136700.15649535647,100,132,,,0.7085572041208655
ADCY6,CAMK2B,0.0010418010285036972,Adrenergic signaling in cardiomyocytes,136700.15649535647,100,132,,,0.7085572041208655
ADCY6,CREB1,0.0007364594450884368,Adrenergic signaling in cardiomyocytes,136700.15649535647,100,132,,,0.7085572041208655
ATP2A2,PPP2R1B,0.011890506917630486,Adrenergic signaling in cardiomyocytes,136700.15649535647,100,132,,,0.7085572041208655
PPP2R2D,PLCB2,0.0019935069409828,Adrenergic signaling in cardiomyocytes,136700.15649535647,100,132,,,0.7085572041208655
CREB3L2,PPP2R5A,0.006901430043445825,Adrenergic signaling in cardiomyocytes,136700.15649535647,100,132,,,0.7085572041208655
CACNB4,SCN5A,8.309638977359088e-05,Adrenergic signaling in cardiomyocytes,136700.15649535647,100,132,,,0.7085572041208655
PLCB1,PPP2R5E,0.0027831985952193315,Adrenergic signaling in cardiomyocytes,136700.15649535647,100,132,,,0.7085572041208655
SLC8A1,CALML4,5.372113660786022e-16,Adrenergic signaling in cardiomyocytes,136700.15649535647,100,132,,,0.7085572041208655
SLC8A1,CACNA2D3,0.00018103050310157458,Adrenergic signaling in cardiomyocytes,136700.15649535647,100,132,,,0.7085572041208655
SCN5A,ADCY1,0.001303566237325542,Adrenergic signaling in cardiomyocytes,136700.15649535647,100,132,,,0.7085572041208655
MAPK11,CACNG3,9.927289665767151e-05,Adrenergic signaling in cardiomyocytes,136700.15649535647,100,132,,,0.7085572041208655
MAPK11,RAPGEF3,7.693611994833005e-05,Adrenergic signaling in cardiomyocytes,136700.15649535647,100,132,,,0.7085572041208655
MAPK11,PIK3CG,0.00017588182776238809,Adrenergic signaling in cardiomyocytes,136700.15649535647,100,132,,,0.7085572041208655
MAPK11,ATP1B2,0.000716856311062537,Adrenergic signaling in cardiomyocytes,136700.15649535647,100,132,,,0.7085572041208655
MAPK11,ADRA1D,3.339034101928021e-05,Adrenergic signaling in cardiomyocytes,136700.15649535647,100,132,,,0.7085572041208655
MAPK11,CACNB4,0.0006425800510893116,Adrenergic signaling in cardiomyocytes,136700.15649535647,100,132,,,0.7085572041208655
PPP1CC,GNAQ,0.02029043830445572,Adrenergic signaling in cardiomyocytes,136700.15649535647,100,132,,,0.7085572041208655
MAPK12,ATP2A1,0.002406277099057393,Adrenergic signaling in cardiomyocytes,136700.15649535647,100,132,,,0.7085572041208655
MYL4,ATP2A2,0.0005280470151098034,Adrenergic signaling in cardiomyocytes,136700.15649535647,100,132,,,0.7085572041208655
TPM2,PPP2R2B,0.02924386466872514,Adrenergic signaling in cardiomyocytes,136700.15649535647,100,132,,,0.7085572041208655
PLN,CALML6,0.0004494460935368599,Adrenergic signaling in cardiomyocytes,136700.15649535647,100,132,,,0.7085572041208655
RYR2,GNAI3,0.0004144895846916797,Adrenergic signaling in cardiomyocytes,136700.15649535647,100,132,,,0.7085572041208655
RYR2,KCNE1,0.0004905292886838356,Adrenergic signaling in cardiomyocytes,136700.15649535647,100,132,,,0.7085572041208655
CALM1,ATP2B1,2.1663294347774483e-13,Adrenergic signaling in cardiomyocytes,136700.15649535647,100,132,,,0.7085572041208655
